date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2013-06-18,21.1,15.5,15.05,9,,,92,62.3,64.5,37,10.5,7.6,6.8,3,21,11.33,12,3,33,27,101.7,101.48,101.55,101.4,101.25,101.04,101.08,100.92,48300,27125,36200,24100,,,,,3,0,10.1,5,0,0,0,,05:05:00,20:46:00,15.68,5.08,20.77,,,21,21,9,10,,,,,,,,,,,,,
2013-06-17,20.9,16.27,15.2,9.5,,,96,74.9,74.5,53,13.6,11.6,10.8,8.1,27,15.58,15,3,46,30,101.4,100.97,101.05,100.7,100.99,100.54,100.62,100.26,24100,20233.3,16900,9700,,,,,2.8,0,10.2,5.2,0.4,0.4,0,,05:05:00,20:46:00,15.68,5.08,20.77,,,19,20,12,12,,,,,,,,,,,,,
2013-06-16,18.5,14.87,15.5,12.5,,,96,79.4,75.5,55,12.6,11.1,10.3,8.1,22,11.83,12.5,3,,,101.1,100.87,100.85,100.6,100.68,100.43,100.42,100.16,48300,22529.2,26550,4800,,,,,2.5,0,10.5,5.5,11.8,11.8,0,,05:05:00,20:46:00,15.68,5.08,20.77,,,18,19,13,15,,,,,,,,,,,,,
2013-06-15,24.4,18.73,17.2,10,,,69,48,50,31,10,7.1,7.1,4.2,32,20.42,17,2,48,25,101.4,101.22,101.2,101,100.99,100.79,100.79,100.59,48300,40233.3,36200,24100,,,,,0.8,0,12.2,7.2,0,0,0,,05:05:00,20:45:00,15.67,5.08,20.75,,,24,24,16,16,,,,,,,,,,,,,
2013-06-14,26.2,19.63,19.39,12.6,27,,90,54.6,58.5,27,13.3,9.2,7.9,2.5,31,13.96,16.5,2,44,30,101.2,100.83,100.85,100.5,100.73,100.39,100.42,100.11,48300,37208.3,36200,24100,,,,,0,1.4,14.4,9.4,0,0,0,,05:05:00,20:45:00,15.67,5.08,20.75,,,24,24,12,12,,,,,,,,,,,,,
2013-06-13,23.2,17.74,16.64,10.1,25,,99,72.3,73,47,13.7,12.2,11.8,10,21,10.12,11,1,33,10,100.9,100.72,100.7,100.5,100.49,100.28,100.28,100.08,24100,21841.7,12250,400,,,,,1.4,0,11.6,6.6,0,0,0,,05:05:00,20:44:00,15.65,5.08,20.73,,,22,23,15,15,,,,,,,,,,,,,
2013-06-12,22.1,16.24,17.39,12.7,,,93,77.7,71,49,13.8,12.1,11.9,10,30,14.71,16,2,32,3,101.1,100.92,100.85,100.6,100.66,100.49,100.42,100.18,24100,21833.3,18500,12900,,,,,0.6,0,12.4,7.4,2.4,,,,05:05:00,20:44:00,15.65,5.08,20.73,,,21,21,13,14,,,,,,,,,,,,,
2013-06-11,16.2,14.43,14.6,13,,,96,91.8,90.5,85,14.5,13.1,13.2,11.9,32,23.54,23.5,15,41,6,101.3,100.75,100.85,100.4,100.89,100.31,100.42,99.96,24100,14766.7,16100,8100,,,,,3.4,0,9.6,4.6,33,,,,05:06:00,20:43:00,15.62,5.1,20.72,,,15,16,13,13,,,,,,,,,,,,,
2013-06-10,25.3,19.76,19.39,13.5,28,,88,63.9,60,32,15.3,12.1,11.3,7.3,25,13.46,14.5,4,33,12,102.3,101.89,101.85,101.4,101.83,101.45,101.41,100.99,48300,33175,36200,24100,,,,,0,1.4,14.4,9.4,1,1,0,,05:06:00,20:43:00,15.62,5.1,20.72,,,26,26,15,15,,,,,,,,,,,,,
2013-06-09,25.1,18.95,19.95,14.8,26,,96,69.5,66.5,37,15.3,12.4,12,8.7,30,17.29,19,8,46,29,102.2,101.83,101.9,101.6,101.78,101.4,101.47,101.16,48300,30833.3,32200,16100,,,,,0,2,14.9,9.9,0,0,0,,05:06:00,20:42:00,15.6,5.1,20.7,,,25,25,13,14,,,,,,,,,,,,,
2013-06-08,16.3,13.73,13.9,11.5,,,97,94,90.5,84,14.3,12.8,12.7,11,19,11.67,11.5,4,,,101.6,101.25,101.3,101,101.17,100.81,100.87,100.57,24100,12675,13650,3200,,,,,4.1,0,8.9,3.9,4.8,4.8,0,,05:06:00,20:41:00,15.58,5.1,20.68,,,16,16,13,13,,,,,,,,,,,,,
2013-06-07,14.9,13.15,13.3,11.7,,,96,88.5,86,76,12.3,11.3,11.2,10.2,28,18.17,19.5,11,37,11,101.8,101.54,101.55,101.3,101.39,101.1,101.11,100.82,24100,18229.2,15250,6400,,,,,4.7,0,8.3,3.3,9.6,9.6,0,,05:07:00,20:41:00,15.57,5.12,20.68,,,14,14,12,12,,,,,,,,,,,,,
2013-06-06,15.9,13.26,13,10.1,,,95,74,71,47,11.6,8.5,7.8,3.9,20,11.75,11,2,,,102.2,102.11,102,101.8,101.77,101.66,101.58,101.4,48300,21641.7,29800,11300,,,,,5,0,8,3,8.4,8.4,0,,05:07:00,20:40:00,15.55,5.12,20.67,,,17,17,12,12,,,,,,,,,,,,,
2013-06-05,19.2,14.07,13,6.8,,,88,56.2,62,36,6.3,5,4.6,2.9,21,10.42,11.5,2,,,102.4,102.19,102.2,102,101.96,101.75,101.76,101.57,56300,38550,40200,24100,,,,,5,0,8,3,0,0,0,,05:07:00,20:39:00,15.53,5.12,20.65,,,20,20,11,11,,,,,,,,,,,,,
2013-06-04,18.3,13.61,13.55,8.8,,,73,57.4,57,41,6.5,5.2,5,3.5,32,19.21,19,6,46,26,102,101.51,101.49,100.99,101.57,101.07,101.08,100.58,48300,37208.3,36200,24100,,,,,4.5,0,8.6,3.5,0,0,0,,05:08:00,20:38:00,15.5,5.13,20.63,,,18,18,7,7,,,,,,,,,,,,,
2013-06-03,18.8,16.07,15.35,11.9,,,79,64.9,62.5,46,15.6,9.4,11.1,6.5,35,25.58,22.5,10,44,22,101.1,100.91,100.85,100.6,100.62,100.48,100.41,100.19,48300,27125,36200,24100,,,,,2.6,0,10.3,5.3,0,,,,05:08:00,20:37:00,15.48,5.13,20.62,,,19,19,11,11,,,,,,,,,,,,,
2013-06-02,26.1,21.99,22.5,18.9,33,,96,79.5,79,62,20.1,18.1,17.7,15.3,40,19.71,21.5,3,57,23,100.7,100.46,100.45,100.2,100.29,100.04,100.05,99.8,48300,22975,30600,12900,,,,,0,4.5,17.5,12.5,12.4,12.4,0,,05:09:00,20:37:00,15.47,5.15,20.62,,,26,26,14,14,,,,,,,,,,,,,
2013-06-01,29.7,24.38,24.79,19.9,37,,95,69.7,74.5,54,20.1,18.3,18.4,16.6,24,17.42,17,10,80,27,101.2,100.97,100.9,100.6,100.8,100.53,100.5,100.2,48300,27195.8,27350,6400,,,,,0,6.8,19.8,14.8,12.2,12.2,0,,05:09:00,20:36:00,15.45,5.15,20.6,,,28,28,20,22,,,,,,,,,,,,,
2013-05-31,31.6,25.34,25.35,19.1,38,,83,63.5,61,39,20.6,17.6,18.2,15.9,42,20.38,23,4,56,22,101.6,101.38,101.35,101.1,101.19,100.94,100.92,100.65,48300,29950,33800,19300,,,,,0,7.3,20.4,15.3,0,0,0,,05:10:00,20:35:00,15.42,5.17,20.58,,,32,32,20,21,,,,,,,,,,,,,
2013-05-30,27.8,22.12,21.65,15.5,33,,96,73,73.5,51,18.3,16.8,16.8,15.3,27,16.21,18,9,41,25,101.7,101.58,101.5,101.3,101.31,101.15,101.1,100.89,24100,23766.7,20100,16100,,,,,0,3.6,16.6,11.7,0,0,0,,05:10:00,20:34:00,15.4,5.17,20.57,,,30,30,22,22,,,,,,,,,,,,,
2013-05-29,20.8,17.02,17.55,14.3,26,,99,85.3,76,53,18.1,14.4,12.8,7.5,28,14.71,15.5,3,41,15,101.7,101.38,101.4,101.1,101.26,100.94,100.94,100.62,24100,16320.8,12150,200,,,,,0.4,0,12.6,7.5,20.4,20.4,0,,05:11:00,20:33:00,15.37,5.18,20.55,,,22,22,17,17,,,,,,,,,,,,,
2013-05-28,22.9,16.57,15.05,7.2,,,76,48.2,50,24,7.6,4.8,4,0.3,25,12.42,14.5,4,33,14,102.3,102.05,102,101.7,101.83,101.61,101.56,101.29,48300,40233.3,36200,24100,,,,,3,0,10.1,5,0,0,0,,05:12:00,20:32:00,15.33,5.2,20.53,,,23,23,13,14,,,,,,,,,,,,,
2013-05-27,20.5,13.43,12.2,3.9,,,95,47.4,57,19,4,0.8,-0.1,-4.2,24,15.38,14,4,52,27,102.1,101.95,101.9,101.7,101.67,101.5,101.49,101.3,48300,40233.3,36200,24100,,,,,5.8,0,7.2,2.2,0,0,0,,05:12:00,20:31:00,15.32,5.2,20.52,,,19,20,6,6,,,,,,,,,,,,,
2013-05-26,12.7,8.62,8.44,4.2,,,92,78.1,72.5,53,7,4.8,5,3.1,35,17.5,22,9,54,36,101.8,101.62,101.6,101.4,101.33,101.17,101.14,100.96,48300,21316.7,29000,9700,,,,,9.6,0,3.4,0,14.2,14.2,0,,05:13:00,20:30:00,15.28,5.22,20.5,,,12,14,7,7,,,,,,,,,,,,,
2013-05-25,9.4,7.99,8.05,6.7,,,89,76.3,73.5,58,6.2,4,3.8,1.5,37,20.5,22.5,8,50,3,101.9,101.85,101.75,101.6,101.5,101.41,101.35,101.2,24100,21166.7,17700,11300,,,,,9.9,0,3,0,15.8,15.8,0,,05:14:00,20:29:00,15.25,5.23,20.48,,,11,11,7,7,,,,,,,,,,,,,
2013-05-24,10.9,9.16,9.15,7.4,,,92,80.7,79,66,9,6,6.2,3.4,24,16.54,15,6,48,33,101.9,101.45,101.4,100.9,101.42,101,100.93,100.44,24100,20233.3,16900,9700,,,,,8.8,0,4.2,0,8.8,8.8,0,,05:15:00,20:28:00,15.22,5.25,20.47,,,11,14,7,7,,,,,,,,,,,,,
2013-05-23,22.4,19.09,16.1,9.8,28,,97,86.9,86.5,76,18.8,16.8,14.8,10.7,32,17.62,19,6,46,24,100.8,100.54,100.6,100.4,100.39,100.1,100.17,99.96,24100,20220.8,14450,4800,,,,,1.9,0,11.1,6.1,6.8,6.8,0,,05:16:00,20:27:00,15.18,5.27,20.45,,,21,21,9,17,,,,,,,,,,,,,
2013-05-22,23.4,16.81,18.04,12.7,29,,96,84.9,83,70,17.4,14.2,14.6,11.7,20,11.17,11,2,54,21,101.1,100.84,100.7,100.3,100.64,100.39,100.24,99.83,24100,20033.3,16100,8100,,,,,0,0,13,8,6.7,6.7,0,,05:17:00,20:26:00,15.15,5.28,20.43,,,20,21,17,18,,,,,,,,,,,,,
2013-05-21,19.3,15.82,16.35,13.4,,,93,77.8,77,61,12.8,11.8,11.6,10.3,27,20.21,18.5,10,44,5,101.6,101.31,101.25,100.9,101.15,100.86,100.8,100.45,24100,23566.7,20100,16100,,,,,1.6,0,11.3,6.3,5.5,5.5,0,,05:18:00,20:25:00,15.12,5.3,20.42,,,18,19,14,14,,,,,,,,,,,,,
2013-05-20,22.6,17.61,18.05,13.5,25,,97,77.6,76.5,56,15.6,13.4,13.4,11.2,20,13.75,12,4,,,101.6,101.52,101.5,101.4,101.18,101.08,101.08,100.99,24100,22700,20100,16100,,,,,0,0.1,13.1,8.1,3.8,3.8,0,,05:19:00,20:24:00,15.08,5.32,20.4,,,23,23,12,13,,,,,,,,,,,,,
2013-05-19,20.3,14.44,14.4,8.5,,,95,71.9,71,47,13,9.1,8.2,3.3,29,17.17,16.5,4,43,15,102.5,102.2,102.1,101.7,102.05,101.75,101.63,101.21,48300,30558.3,33800,19300,,,,,3.6,0,9.4,4.4,4,4,0,,05:20:00,20:23:00,15.05,5.33,20.38,,,20,22,15,15,,,,,,,,,,,,,
2013-05-18,21.9,15.48,14.3,6.7,,,85,51.6,53.5,22,8.1,4,3.3,-1.5,15,6.92,8,1,,,102.6,102.41,102.45,102.3,102.18,101.98,102.02,101.86,48300,37208.3,36200,24100,,,,,3.7,0,9.3,4.3,0,0,0,,05:21:00,20:21:00,15,5.35,20.35,,,21,21,10,11,,,,,,,,,,,,,
2013-05-17,20.4,13.29,13.5,6.6,,,87,59.3,60,33,6.7,5,4.5,2.2,19,11.5,11,3,32,29,102.3,101.9,101.85,101.4,101.86,101.45,101.39,100.93,48300,37208.3,36200,24100,,,,,4.5,0,8.5,3.5,0,0,0,,05:22:00,20:20:00,14.97,5.37,20.33,,,19,19,7,8,,,,,,,,,,,,,
2013-05-16,17.5,12.61,13.35,9.2,,,87,64.2,66.5,46,9.4,5.8,6.2,3,31,20,16,1,46,30,101.3,100.55,100.7,100.1,100.89,100.1,100.28,99.66,48300,38216.7,36200,24100,,,,,4.7,0,8.3,3.4,0,0,0,,05:23:00,20:19:00,14.93,5.38,20.32,,,17,18,8,8,,,,,,,,,,,,,
2013-05-15,16.9,10.68,10.75,4.6,,,89,63.2,60.5,32,9,3.3,4,-0.9,35,18.04,21.5,8,52,15,101.6,100.75,100.8,100,101.16,100.31,100.34,99.52,48300,30766.7,30600,12900,,,,,7.2,0,5.8,0.8,1.6,1.6,0,,05:24:00,20:18:00,14.9,5.4,20.3,,,14,17,9,10,,,,,,,,,,,,,
2013-05-14,14.6,8.5,7.2,-0.2,,,85,49.2,55,25,0.6,-2.7,-2.6,-5.8,27,11.88,14,1,33,30,102,101.76,101.75,101.5,101.53,101.31,101.31,101.09,48300,38216.7,36200,24100,,,,,10.8,0,2.2,0,0,,,,05:25:00,20:17:00,14.87,5.42,20.28,,,15,15,5,5,,,,,,,,,,,,,
2013-05-13,10.2,6.25,5.85,1.5,,,76,58.6,58,40,0.2,-1.5,-2.2,-4.5,49,31.46,28,7,54,25,101.8,101.09,101.2,100.6,101.31,100.65,100.72,100.12,48300,25783.3,32200,16100,,,,,12.2,0,0.8,0,0,,,,05:26:00,20:16:00,14.83,5.43,20.27,,,10,11,2,2,,,,,,,,,,,,,
2013-05-12,13.4,10.38,8.44,3.5,,,88,64.4,60,32,9,3.4,2.6,-3.8,48,33.46,31.5,15,80,23,100.6,100.43,100.45,100.3,100.15,99.98,99.99,99.84,48300,30958.3,33800,19300,,,,,9.6,0,3.4,0,0.6,0.6,0,,05:28:00,20:14:00,14.77,5.47,20.23,,,14,14,4,4,,,,,,,,,,,,,
2013-05-11,18.8,12.95,14.5,10.2,,,97,87.4,86,75,15.4,10.9,11.6,7.7,43,20.71,21.5,0,54,27,100.7,100.42,100.45,100.2,100.31,99.98,100.02,99.73,24100,21495.8,14450,4800,,,,,3.5,0,9.5,4.5,14.1,,,,05:29:00,20:13:00,14.73,5.48,20.22,,,18,18,9,10,,,,,,,,,,,,,
2013-05-10,20.3,16.07,15.55,10.8,,,81,55.6,61,41,12.6,7,7.9,3.2,36,19.08,23,10,48,4,101.7,101.33,101.25,100.8,101.22,100.89,100.81,100.4,48300,27125,36200,24100,,,,,2.5,0,10.6,5.5,1,1,0,,05:30:00,20:12:00,14.7,5.5,20.2,,,19,19,11,11,,,,,,,,,,,,,
2013-05-09,24.5,19.97,20.45,16.4,26,,91,66.6,65,39,15.8,13,12.6,9.4,17,11.42,9.5,2,,,101.6,101.24,101.3,101,101.12,100.79,100.84,100.55,48300,36000,33800,19300,,,,,0,2.5,15.4,10.4,0,0,0,,05:31:00,20:11:00,14.67,5.52,20.18,,,23,24,11,11,,,,,,,,,,,,,
2013-05-08,28.7,21.04,20.25,11.8,28,,77,47.3,50.5,24,14.5,8.7,9.4,4.4,32,16.17,17.5,3,50,16,102,101.75,101.75,101.5,101.55,101.31,101.32,101.08,48300,38216.7,36200,24100,,,,,0,2.2,15.2,10.2,0.6,0.6,0,,05:33:00,20:09:00,14.6,5.55,20.15,,,28,29,15,15,,,,,,,,,,,,,
2013-05-07,27.9,20.16,20.1,12.3,26,,54,37.2,36,18,7.7,4.4,4.5,1.4,23,13,12,1,32,19,101.9,101.76,101.75,101.6,101.48,101.33,101.33,101.17,48300,39225,36200,24100,,,,,0,2.1,15.1,10.1,0,0,0,,05:34:00,20:08:00,14.57,5.57,20.13,,,28,29,13,14,,,,,,,,,,,,,
2013-05-06,27,20.2,19.7,12.4,25,,52,33,35,18,4.6,2.8,2.6,0.6,23,13.12,13.5,4,32,22,102.1,101.87,101.85,101.6,101.69,101.44,101.44,101.18,48300,39225,36200,24100,,,,,0,1.7,14.7,9.7,0,0,0,,05:35:00,20:07:00,14.53,5.58,20.12,,,27,27,12,13,,,,,,,,,,,,,
2013-05-05,26.6,19.37,18.55,10.5,25,,64,39.7,42,20,6.4,4.2,3.8,1.1,12,8.04,7.5,3,,,102.3,102.1,102.1,101.9,101.87,101.65,101.66,101.44,48300,39225,36200,24100,,,,,0,0.6,13.6,8.6,0,0,0,,05:37:00,20:06:00,14.48,5.62,20.1,,,25,25,10,13,,,,,,,,,,,,,
2013-05-04,24.5,17.39,16.89,9.3,,,72,43.8,47,22,5.7,3.9,3.2,0.8,14,7.92,7.5,1,,,102.7,102.47,102.45,102.2,102.3,102.05,102.03,101.75,48300,39225,36200,24100,,,,,1.1,0,11.9,6.9,1,1,0,,05:38:00,20:04:00,14.43,5.63,20.07,,,23,23,11,11,,,,,,,,,,,,,
2013-05-03,22.6,16.17,15.3,8,,,81,45.5,52.5,24,7.3,3.2,4,0.8,29,17.46,18.5,8,37,11,103.2,102.92,102.95,102.7,102.77,102.47,102.49,102.22,48300,39225,36200,24100,,,,,2.7,0,10.3,5.3,0,0,0,,05:40:00,20:03:00,14.38,5.67,20.05,,,23,24,8,12,,,,,,,,,,,,,
2013-05-02,24.8,18.3,17.8,10.8,25,,77,52.4,55,33,9.2,8,7.8,6.3,32,16.46,17.5,3,43,4,103.1,102.87,102.9,102.7,102.61,102.43,102.45,102.29,24100,24100,24100,24100,,,,,0.2,0,12.8,7.8,0,0,0,,05:41:00,20:02:00,14.35,5.68,20.03,,,25,25,12,14,,,,,,,,,,,,,
2013-05-01,26.1,19.12,17.89,9.7,26,,89,50.7,56.5,24,10.7,7.5,6.8,3,19,5.71,10.5,2,,,103,102.81,102.75,102.5,102.55,102.35,102.31,102.07,48300,37208.3,36200,24100,,,,,0.1,0,12.9,7.9,0,0,0,,05:43:00,20:01:00,14.3,5.72,20.02,,,24,26,11,13,,,,,,,,,,,,,
2013-04-30,22.1,16.25,16.85,11.6,,,76,59.6,60,44,10.1,8.2,8,5.9,16,9,8.5,1,,,102.5,102.32,102.3,102.1,102.02,101.88,101.84,101.67,48300,36200,36200,24100,,,,,1.1,0,11.8,6.8,0,0,0,,05:44:00,19:59:00,14.25,5.73,19.98,,,20,20,13,13,,,,,,,,,,,,,
2013-04-29,20.6,15.45,14.9,9.2,,,65,49.4,49.5,34,7.4,4.8,4.7,1.9,34,13.96,19,4,48,15,102.1,101.99,102,101.9,101.67,101.54,101.55,101.43,24100,24100,24100,24100,,,,,3.1,0,9.9,4.9,0,0,0,,05:46:00,19:58:00,14.2,5.77,19.97,,,19,20,11,11,,,,,,,,,,,,,
2013-04-28,21.2,13.97,12.5,3.8,,,80,44.2,52,24,2.6,0.8,1.1,-0.3,11,7.33,6,1,,,102.7,102.32,102.3,101.9,102.21,101.87,101.84,101.47,48300,38216.7,36200,24100,,,,,5.5,0,7.5,2.5,0,0,0,,05:47:00,19:57:00,14.17,5.78,19.95,,,20,20,10,10,,,,,,,,,,,,,
2013-04-27,15.7,9.45,8.94,2.2,,,89,55.7,56.5,24,2,-0.1,-1.7,-5.4,20,9.21,10.5,1,,,103.1,102.92,102.85,102.6,102.69,102.46,102.43,102.17,48300,33175,36200,24100,,,,,9.1,0,3.9,0,0,0,0,,05:49:00,19:56:00,14.12,5.82,19.93,,,14,14,4,5,,,,,,,,,,,,,
2013-04-26,11.1,6.84,6.65,2.2,,,72,62.3,62.5,53,2.9,0.1,0.2,-2.6,15,8.5,9,3,,,103.2,102.99,102.9,102.6,102.72,102.54,102.44,102.15,48300,25108.3,36200,24100,,,,,11.3,0,1.6,0,0.6,0.6,0,,05:50:00,19:54:00,14.07,5.83,19.9,,,12,12,3,3,,,,,,,,,,,,,
2013-04-25,11,7,7.1,3.2,,,82,55.2,57.5,33,6,-2,0.3,-5.4,58,26.17,30.5,3,74,24,102.6,101.91,101.5,100.4,102.12,101.46,101.04,99.96,48300,34183.3,36200,24100,,,,,10.9,0,2.1,0,0,0,0,,05:52:00,19:53:00,14.02,5.87,19.88,,,11,11,4,4,,,,,,,,,,,,,
2013-04-24,21.7,13.21,13.55,5.4,,,88,61.5,58,28,12.5,5.2,7.4,2.3,44,18.92,24.5,5,78,26,101.8,100.92,100.95,100.1,101.39,100.48,100.53,99.66,48300,35462.5,27350,6400,,,,,4.5,0,8.6,3.5,3.5,,,,05:54:00,19:52:00,13.97,5.9,19.87,,,20,20,4,4,,,,,,,,,,,,,
2013-04-23,14.6,8.74,8.8,3,,,71,46.8,48.5,26,3,-2.5,-2.2,-7.3,29,22.92,22.5,16,50,15,103.2,102.65,102.55,101.9,102.75,102.2,102.08,101.41,48300,39225,36200,24100,,,,,9.2,0,3.8,0,0,0,0,,05:55:00,19:50:00,13.92,5.92,19.83,,,14,14,4,5,,,,,,,,,,,,,
2013-04-22,14,7.32,6.75,-0.5,,-4,59,37.8,39,19,-5,-7.1,-7.5,-10,30,15.75,17,4,41,13,104,103.67,103.6,103.2,103.55,103.21,103.16,102.76,48300,36200,36200,24100,,,,,11.2,0,1.8,0,0,0,0,,05:57:00,19:49:00,13.87,5.95,19.82,,,13,13,2,3,,,,,,,,,,,,,
2013-04-21,6.4,1.98,2,-2.4,,-8,54,42.7,42.5,31,-6.6,-9.7,-9.1,-11.6,21,13.58,12.5,4,35,31,104,103.6,103.35,102.7,103.53,103.13,102.88,102.22,48300,36200,36200,24100,,,,,16,0,0,0,0,0,0,,05:59:00,19:48:00,13.82,5.98,19.8,,,7,7,-1,0,,,,,,,,,,,,,
2013-04-20,9.1,4.87,4.34,-0.4,,,89,65.3,68.5,48,3.1,-1.2,-2.9,-8.8,49,35.5,37.5,26,74,23,102.5,101.09,101.45,100.4,102.08,100.65,101,99.92,48300,29816.7,32200,16100,,,,,13.7,0,0,0,0.8,0.8,0,,06:00:00,19:46:00,13.77,6,19.77,,,7,8,-5,-5,,,,,,,,,,,,,
2013-04-19,21.5,14.68,13.95,6.4,,,90,71.9,73.5,57,13.5,9.6,8.6,3.6,70,34.21,44,18,83,25,100.8,100.2,100.1,99.4,100.35,99.76,99.68,99.01,48300,30625,32200,16100,,,,,4,0,8.9,4,3.8,3.8,0,,06:02:00,19:45:00,13.72,6.03,19.75,,,20,22,5,12,,,,,,,,,,,,,
2013-04-18,16.4,9.26,10.04,3.7,,,75,51.4,53,31,5.3,-0.5,-2.4,-10.1,36,24.17,25,14,56,13,102.9,101.89,101.8,100.7,102.44,101.45,101.35,100.26,48300,30825,32200,16100,,,,,8,0,5,0,0.6,0.6,0,,06:04:00,19:44:00,13.67,6.07,19.73,,,15,15,12,13,,,,,,,,,,,,,
2013-04-17,13.4,8.03,8.35,3.3,,,71,46.8,49.5,28,-0.2,-3.3,-4.7,-9.1,21,13.71,12,3,32,35,102.8,102.55,102.4,102,102.39,102.1,101.97,101.54,48300,39225,36200,24100,,,,,9.7,0,3.4,0,0,0,0,,06:06:00,19:43:00,13.62,6.1,19.72,,,12,12,0,2,,,,,,,,,,,,,
2013-04-16,13.7,10.43,9.75,5.8,,,93,72.8,74,55,12.3,5.6,5.8,-0.8,36,23.21,25.5,15,54,23,102,101.55,101.55,101.1,101.56,101.1,101.11,100.65,48300,22033.3,27350,6400,,,,,8.2,0,4.8,0,9,9,0,,06:07:00,19:41:00,13.57,6.12,19.68,,,13,13,2,3,,,,,,,,,,,,,
2013-04-15,13.4,7.02,6,-1.4,,-2,89,61,64,39,1.3,-0.6,-0.4,-2.2,24,12.46,12.5,1,37,13,102.8,102.43,102.4,102,102.36,101.98,101.97,101.59,48300,36200,36200,24100,,,,,12,0,1,0,0,0,0,,06:09:00,19:40:00,13.52,6.15,19.67,,,12,13,8,9,,,,,,,,,,,,,
2013-04-14,8.7,4.79,4.94,1.2,,,91,72.8,71.5,52,1.7,0.1,-0.1,-1.9,26,17.67,16.5,7,39,26,102.3,101.67,101.7,101.1,101.88,101.22,101.27,100.67,48300,29141.7,36200,24100,,,,,13.1,0,0,0,0,0,0,1,06:11:00,19:39:00,13.47,6.18,19.65,,,7,8,1,1,,,,,,,,,,,,,
2013-04-13,5.8,3.66,3.7,1.6,,,96,87.9,89,82,2.7,1.8,1.6,0.6,25,15.79,17.5,10,44,24,101.1,100.86,100.86,100.63,100.66,100.42,100.44,100.22,24100,21966.7,16900,9700,,,,,14.3,0,0,0,0.7,,,3,06:13:00,19:37:00,13.4,6.22,19.62,,,7,8,2,2,,,,,,,,,,,,,
2013-04-12,2.1,0.03,0.35,-1.4,,-8,95,76.7,68.5,42,0.4,-4.1,-5.2,-10.8,33,25.96,25.5,18,41,4,102.4,101.54,101.6,100.8,101.93,101.09,101.12,100.3,24100,11545.8,12350,600,,,,,17.6,0,0,0,19.5,0,,,06:14:00,19:36:00,13.37,6.23,19.6,,,0,1,1,1,,,,,,,,,,,,,
2013-04-11,3.8,0.99,1.09,-1.6,,-7,55,43.1,44.5,34,-8.1,-10.3,-10.2,-12.3,27,17.04,18.5,10,37,5,102.4,102.15,102,101.6,101.98,101.7,101.59,101.2,48300,29141.7,36200,24100,,,,,16.9,0,0,0,0,0,0,,06:16:00,19:35:00,13.32,6.27,19.58,,,3,3,-2,-2,,,,,,,,,,,,,
2013-04-10,9.6,6.79,5.35,1.1,,,96,68.5,73.5,51,4.6,1,0,-4.7,20,10.71,11,2,37,1,101.7,101.53,101.55,101.4,101.28,101.08,101.1,100.91,24100,23766.7,20100,16100,,,,,12.7,0,0.4,0,0,0,0,,06:18:00,19:33:00,13.25,6.3,19.55,,,8,9,-2,0,,,,,,,,,,,,,
2013-04-09,8.7,5.13,5.19,1.7,,,96,86.4,86,76,4.6,3,2.7,0.8,32,19.12,20.5,9,43,4,101.7,101.42,101.3,100.9,101.28,100.97,100.86,100.45,24100,18958.3,14050,4000,,,,,12.8,0,0.2,0,13,13,0,,06:20:00,19:32:00,13.2,6.33,19.53,,,9,10,4,4,,,,,,,,,,,,,
2013-04-08,8.8,5.8,5.7,2.6,,,75,61.8,61.5,48,1.1,-1.1,-0.8,-2.7,27,16,17,7,41,27,102.2,101.81,101.75,101.3,101.72,101.35,101.3,100.87,48300,28133.3,36200,24100,,,,,12.3,0,0.7,0,2.6,2.6,0,,06:22:00,19:31:00,13.15,6.37,19.52,,,10,12,5,5,,,,,,,,,,,,,
2013-04-07,13,6.34,6.85,0.7,,,75,52.9,56.5,38,4.9,-2.8,-3.2,-11.4,36,25.92,25,14,56,27,102.3,101.17,101.35,100.4,101.86,100.73,100.92,99.99,48300,31966.7,33800,19300,,,,,11.2,0,1.8,0,0.8,0.8,0,,06:24:00,19:30:00,13.1,6.4,19.5,,,8,9,3,3,,,,,,,,,,,,,
